lon;lat;depth;slip;strike;dip;rake;width;length;rupture
35.730992;34.54780541;3040.559;0;25;45;90;200;1000;15.451
35.73564374;34.55595839;3040.559;0;25;45;90;200;1000;15.724
35.74029639;34.56411118;3040.559;0;25;45;90;200;1000;16.005
35.28540788;33.7555476;3181.981;0;25;45;90;200;1000;11.262
35.28997364;33.7637184;3181.981;1.3508;25;45;90;200;1000;11.205
35.29454028;33.77188902;3181.981;3.2069;25;45;90;200;1000;10.889
35.29910778;33.78005946;3181.981;2.9723;25;45;90;200;1000;10.517
35.30367614;33.78822972;3181.981;1.9626;25;45;90;200;1000;10.107
35.30824538;33.7963998;3181.981;1.5595;25;45;90;200;1000;9.851
35.31281549;33.80456969;3181.981;1.7379;25;45;90;200;1000;9.741
35.31738646;33.81273941;3181.981;1.2454;25;45;90;200;1000;9.543
35.32195831;33.82090895;3181.981;1.0342;25;45;90;200;1000;9.346
35.32653103;33.82907831;3181.981;0.27115;25;45;90;200;1000;9.118
35.33110461;33.83724749;3181.981;0.47466;25;45;90;200;1000;8.818
35.33567907;33.84541649;3181.981;2.0279;25;45;90;200;1000;8.502
35.3402544;33.8535853;3181.981;2.847;25;45;90;200;1000;8.238
35.34483061;33.86175394;3181.981;3.7346;25;45;90;200;1000;7.998
35.34940768;33.8699224;3181.981;3.2569;25;45;90;200;1000;7.736
35.35398563;33.87809067;3181.981;1.4799;25;45;90;200;1000;7.331
35.35856445;33.88625877;3181.981;1.1271;25;45;90;200;1000;6.989
35.36314415;33.89442668;3181.981;2.1471;25;45;90;200;1000;6.677
35.36772472;33.90259442;3181.981;2.5872;25;45;90;200;1000;6.535
35.37230616;33.91076197;3181.981;1.6421;25;45;90;200;1000;6.173
35.37688848;33.91892934;3181.981;0.81013;25;45;90;200;1000;5.862
35.38147168;33.92709653;3181.981;1.9338;25;45;90;200;1000;5.702
35.38605575;33.93526354;3181.981;0.79986;25;45;90;200;1000;5.43
35.39064069;33.94343037;3181.981;0;25;45;90;200;1000;5.077
35.39522652;33.95159701;3181.981;0.54003;25;45;90;200;1000;4.85
35.39981322;33.95976348;3181.981;0;25;45;90;200;1000;4.578
35.4044008;33.96792976;3181.981;0.7545;25;45;90;200;1000;4.353
35.40898925;33.97609586;3181.981;2.1354;25;45;90;200;1000;4.151
35.41357859;33.98426178;3181.981;4.4168;25;45;90;200;1000;3.822
35.4181688;33.99242752;3181.981;4.7787;25;45;90;200;1000;3.543
35.42275989;34.00059308;3181.981;3.794;25;45;90;200;1000;3.224
35.42735187;34.00875845;3181.981;2.4605;25;45;90;200;1000;2.989
35.43194472;34.01692364;3181.981;2.0601;25;45;90;200;1000;2.761
35.43653845;34.02508865;3181.981;1.4411;25;45;90;200;1000;2.551
35.44113307;34.03325348;3181.981;2.1017;25;45;90;200;1000;2.402
35.44572856;34.04141812;3181.981;1.638;25;45;90;200;1000;2.251
35.45032494;34.04958258;3181.981;0.31391;25;45;90;200;1000;2.099
35.4549222;34.05774686;3181.981;1.1543;25;45;90;200;1000;1.872
35.45952034;34.06591096;3181.981;2.1131;25;45;90;200;1000;1.737
35.46411936;34.07407487;3181.981;1.3549;25;45;90;200;1000;1.567
35.46871927;34.08223861;3181.981;4.0595;25;45;90;200;1000;1.489
35.47332007;34.09040215;3181.981;4.2029;25;45;90;200;1000;1.681
35.47792174;34.09856552;3181.981;3.2355;25;45;90;200;1000;1.727
35.4825243;34.1067287;3181.981;3.3827;25;45;90;200;1000;1.933
35.48712775;34.1148917;3181.981;3.3891;25;45;90;200;1000;2.216
35.49173208;34.12305452;3181.981;2.3425;25;45;90;200;1000;2.435
35.4963373;34.13121715;3181.981;0.62315;25;45;90;200;1000;2.67
35.5009434;34.1393796;3181.981;1.6009;25;45;90;200;1000;3.006
35.50555039;34.14754187;3181.981;3.397;25;45;90;200;1000;3.344
35.51015827;34.15570395;3181.981;3.3063;25;45;90;200;1000;3.728
35.51476704;34.16386585;3181.981;3.8717;25;45;90;200;1000;4.096
35.51937669;34.17202756;3181.981;2.6309;25;45;90;200;1000;4.225
35.52398724;34.18018909;3181.981;2.2347;25;45;90;200;1000;4.399
35.52859867;34.18835044;3181.981;2.014;25;45;90;200;1000;4.528
35.53321099;34.1965116;3181.981;0;25;45;90;200;1000;4.77
35.5378242;34.20467258;3181.981;0.63911;25;45;90;200;1000;5.023
35.5424383;34.21283338;3181.981;1.3094;25;45;90;200;1000;5.296
35.54705329;34.22099399;3181.981;0.35722;25;45;90;200;1000;5.512
35.55166918;34.22915441;3181.981;0.56716;25;45;90;200;1000;5.723
35.55628595;34.23731465;3181.981;1.695;25;45;90;200;1000;6.006
35.56090362;34.24547471;3181.981;1.6837;25;45;90;200;1000;6.263
35.56552217;34.25363458;3181.981;1.0782;25;45;90;200;1000;6.5
35.57014163;34.26179427;3181.981;1.1503;25;45;90;200;1000;6.734
35.57476197;34.26995377;3181.981;3.2746;25;45;90;200;1000;6.992
35.57938321;34.27811309;3181.981;3.1891;25;45;90;200;1000;7.215
35.58400534;34.28627223;3181.981;2.6762;25;45;90;200;1000;7.47
35.58862837;34.29443117;3181.981;1.6982;25;45;90;200;1000;7.715
35.59325229;34.30258994;3181.981;1.1658;25;45;90;200;1000;7.93
35.5978771;34.31074851;3181.981;1.5044;25;45;90;200;1000;8.15
35.60250282;34.31890691;3181.981;1.1648;25;45;90;200;1000;8.368
35.60712943;34.32706511;3181.981;0.15224;25;45;90;200;1000;8.573
35.61175693;34.33522313;3181.981;1.6789;25;45;90;200;1000;8.81
35.61638533;34.34338097;3181.981;3.1463;25;45;90;200;1000;9.04
35.62101463;34.35153862;3181.981;3.0171;25;45;90;200;1000;9.287
35.62564483;34.35969608;3181.981;2.561;25;45;90;200;1000;9.515
35.63027593;34.36785336;3181.981;1.012;25;45;90;200;1000;9.746
35.63490792;34.37601046;3181.981;0.68363;25;45;90;200;1000;9.968
35.63954082;34.38416736;3181.981;0.67308;25;45;90;200;1000;10.204
35.64417461;34.39232408;3181.981;1.7707;25;45;90;200;1000;10.408
35.6488093;34.40048062;3181.981;1.6057;25;45;90;200;1000;10.635
35.6534449;34.40863696;3181.981;0.13823;25;45;90;200;1000;10.877
35.65808139;34.41679313;3181.981;0;25;45;90;200;1000;11.145
35.66271879;34.4249491;3181.981;0;25;45;90;200;1000;11.423
35.66735709;34.43310489;3181.981;0;25;45;90;200;1000;11.706
35.67199629;34.44126049;3181.981;0;25;45;90;200;1000;12.018
35.67663639;34.44941591;3181.981;0;25;45;90;200;1000;12.323
35.6812774;34.45757113;3181.981;0;25;45;90;200;1000;12.595
35.68591931;34.46572618;3181.981;0;25;45;90;200;1000;12.902
35.69056212;34.47388103;3181.981;0;25;45;90;200;1000;13.243
35.69520584;34.4820357;3181.981;0;25;45;90;200;1000;13.508
35.69985046;34.49019018;3181.981;0;25;45;90;200;1000;13.726
35.70449599;34.49834447;3181.981;0;25;45;90;200;1000;13.943
35.70914242;34.50649858;3181.981;0;25;45;90;200;1000;14.166
35.71378976;34.51465249;3181.981;0;25;45;90;200;1000;14.413
35.71843801;34.52280622;3181.981;0;25;45;90;200;1000;14.662
35.72308716;34.53095977;3181.981;0;25;45;90;200;1000;14.924
35.72773722;34.53911312;3181.981;0;25;45;90;200;1000;15.169
35.73238819;34.54726629;3181.981;0;25;45;90;200;1000;15.433
35.73704007;34.55541927;3181.981;0;25;45;90;200;1000;15.714
35.74169285;34.56357206;3181.981;0;25;45;90;200;1000;15.986
35.28679109;33.75500841;3323.402;0;25;45;90;200;1000;11.175
35.29135698;33.7631792;3323.402;1.1797;25;45;90;200;1000;11.087
35.29592375;33.77134982;3323.402;2.9359;25;45;90;200;1000;10.939
35.30049138;33.77952026;3323.402;2.9811;25;45;90;200;1000;10.549
35.30505988;33.78769052;3323.402;1.9219;25;45;90;200;1000;10.09
35.30962925;33.7958606;3323.402;1.9359;25;45;90;200;1000;9.787
35.31419949;33.8040305;3323.402;1.5263;25;45;90;200;1000;9.651
35.31877059;33.81220022;3323.402;1.1873;25;45;90;200;1000;9.461
35.32334257;33.82036976;3323.402;1.3421;25;45;90;200;1000;9.277
35.32791542;33.82853912;3323.402;0.19814;25;45;90;200;1000;9.041
35.33248914;33.8367083;3323.402;0.47466;25;45;90;200;1000;8.768
35.33706373;33.8448773;3323.402;2.0386;25;45;90;200;1000;8.486
35.34163919;33.85304611;3323.402;2.7344;25;45;90;200;1000;8.193
35.34621553;33.86121475;3323.402;3.7482;25;45;90;200;1000;7.959
35.35079273;33.86938321;3323.402;3.4516;25;45;90;200;1000;7.725
35.35537081;33.87755149;3323.402;1.5675;25;45;90;200;1000;7.316
35.35994977;33.88571958;3323.402;0.85285;25;45;90;200;1000;6.961
35.36452959;33.8938875;3323.402;1.5144;25;45;90;200;1000;6.62
35.3691103;33.90205523;3323.402;2.2121;25;45;90;200;1000;6.466
35.37369187;33.91022278;3323.402;1.5506;25;45;90;200;1000;6.146
35.37827432;33.91839015;3323.402;1.0816;25;45;90;200;1000;5.795
35.38285765;33.92655735;3323.402;1.6115;25;45;90;200;1000;5.589
35.38744185;33.93472436;3323.402;0.87882;25;45;90;200;1000;5.399
35.39202693;33.94289118;3323.402;0.19814;25;45;90;200;1000;4.974
35.39661289;33.95105783;3323.402;0.57513;25;45;90;200;1000;4.723
35.40119972;33.9592243;3323.402;0;25;45;90;200;1000;4.501
35.40578743;33.96739058;3323.402;1.0766;25;45;90;200;1000;4.277
35.41037602;33.97555668;3323.402;3.1059;25;45;90;200;1000;4.08
35.41496549;33.9837226;3323.402;5.0724;25;45;90;200;1000;3.753
35.41955584;33.99188834;3323.402;4.9805;25;45;90;200;1000;3.45
35.42414706;34.0000539;3323.402;4.1914;25;45;90;200;1000;3.163
35.42873917;34.00821927;3323.402;2.7619;25;45;90;200;1000;2.913
35.43333215;34.01638446;3323.402;2.5333;25;45;90;200;1000;2.666
35.43792602;34.02454947;3323.402;1.37;25;45;90;200;1000;2.458
35.44252076;34.0327143;3323.402;2.0965;25;45;90;200;1000;2.325
35.44711639;34.04087894;3323.402;1.6005;25;45;90;200;1000;2.183
35.4517129;34.04904341;3323.402;0.42227;25;45;90;200;1000;2.035
35.45631029;34.05720769;3323.402;1.1417;25;45;90;200;1000;1.834
35.46090857;34.06537178;3323.402;1.6559;25;45;90;200;1000;1.658
35.46550773;34.0735357;3323.402;1.7725;25;45;90;200;1000;1.47
35.47010777;34.08169943;3323.402;4.3161;25;45;90;200;1000;1.406
35.47470869;34.08986298;3323.402;4.1404;25;45;90;200;1000;1.559
35.4793105;34.09802635;3323.402;3.1716;25;45;90;200;1000;1.653
35.4839132;34.10618953;3323.402;3.4951;25;45;90;200;1000;1.886
35.48851678;34.11435253;3323.402;3.6514;25;45;90;200;1000;2.156
35.49312124;34.12251535;3323.402;2.6025;25;45;90;200;1000;2.337
35.4977266;34.13067798;3323.402;0.6843;25;45;90;200;1000;2.586
35.50233283;34.13884043;3323.402;1.7713;25;45;90;200;1000;2.931
35.50693996;34.1470027;3323.402;3.4613;25;45;90;200;1000;3.255
35.51154797;34.15516478;3323.402;3.278;25;45;90;200;1000;3.65
35.51615687;34.16332668;3323.402;3.8913;25;45;90;200;1000;3.986
35.52076666;34.17148839;3323.402;2.7812;25;45;90;200;1000;4.156
35.52537733;34.17964993;3323.402;2.6321;25;45;90;200;1000;4.33
35.5299889;34.18781127;3323.402;2.1827;25;45;90;200;1000;4.47
35.53460135;34.19597244;3323.402;0;25;45;90;200;1000;4.703
35.5392147;34.20413342;3323.402;0.69709;25;45;90;200;1000;4.962
35.54382893;34.21229421;3323.402;1.0884;25;45;90;200;1000;5.201
35.54844406;34.22045482;3323.402;0.24713;25;45;90;200;1000;5.454
35.55306008;34.22861525;3323.402;0.81505;25;45;90;200;1000;5.695
35.55767699;34.23677549;3323.402;1.7266;25;45;90;200;1000;5.993
35.56229479;34.24493555;3323.402;1.7707;25;45;90;200;1000;6.255
35.56691348;34.25309542;3323.402;1.2386;25;45;90;200;1000;6.5
35.57153306;34.26125511;3323.402;0.98906;25;45;90;200;1000;6.755
35.57615354;34.26941461;3323.402;2.9523;25;45;90;200;1000;6.955
35.58077492;34.27757393;3323.402;3.083;25;45;90;200;1000;7.205
35.58539718;34.28573307;3323.402;2.9426;25;45;90;200;1000;7.456
35.59002034;34.29389202;3323.402;1.7155;25;45;90;200;1000;7.691
35.5946444;34.30205078;3323.402;0.86053;25;45;90;200;1000;7.92
35.59926935;34.31020936;3323.402;1.0962;25;45;90;200;1000;8.128
35.6038952;34.31836775;3323.402;1.2614;25;45;90;200;1000;8.337
35.60852194;34.32652596;3323.402;0.18601;25;45;90;200;1000;8.566
35.61314958;34.33468398;3323.402;1.3786;25;45;90;200;1000;8.802
35.61777812;34.34284182;3323.402;2.711;25;45;90;200;1000;9.035
35.62240755;34.35099947;3323.402;2.7849;25;45;90;200;1000;9.28
35.62703789;34.35915693;3323.402;2.277;25;45;90;200;1000;9.51
35.63166912;34.36731421;3323.402;0.3905;25;45;90;200;1000;9.739
35.63630125;34.3754713;3323.402;0.3413;25;45;90;200;1000;9.954
35.64093428;34.38362821;3323.402;0.71236;25;45;90;200;1000;10.177
35.6455682;34.39178493;3323.402;1.935;25;45;90;200;1000;10.417
35.65020303;34.39994147;3323.402;1.7321;25;45;90;200;1000;10.649
35.65483876;34.40809781;3323.402;0.17472;25;45;90;200;1000;10.893
35.65947539;34.41625398;3323.402;0;25;45;90;200;1000;11.16
35.66411292;34.42440995;3323.402;0;25;45;90;200;1000;11.441
35.66875136;34.43256574;3323.402;0;25;45;90;200;1000;11.729
35.67339069;34.44072134;3323.402;0;25;45;90;200;1000;12.072
35.67803093;34.44887676;3323.402;0;25;45;90;200;1000;12.389
35.68267207;34.45703199;3323.402;0;25;45;90;200;1000;12.653
35.68731412;34.46518703;3323.402;0;25;45;90;200;1000;12.926
35.69195707;34.47334188;3323.402;0;25;45;90;200;1000;13.221
35.69660092;34.48149655;3323.402;0;25;45;90;200;1000;13.446
35.70124568;34.48965103;3323.402;0;25;45;90;200;1000;13.65
35.70589134;34.49780533;3323.402;0;25;45;90;200;1000;13.869
35.71053791;34.50595943;3323.402;0;25;45;90;200;1000;14.114
35.71518539;34.51411335;3323.402;0;25;45;90;200;1000;14.358
35.71983377;34.52226708;3323.402;0;25;45;90;200;1000;14.631
35.72448306;34.53042063;3323.402;0;25;45;90;200;1000;14.899
35.72913326;34.53857398;3323.402;0;25;45;90;200;1000;15.132
35.73378436;34.54672715;3323.402;0;25;45;90;200;1000;15.41
35.73843637;34.55488013;3323.402;0;25;45;90;200;1000;15.693
35.74308929;34.56303292;3323.402;0;25;45;90;200;1000;15.972
35.28817428;33.75446919;3464.823;0;25;45;90;200;1000;11.109
35.29274031;33.76263999;3464.823;1.0623;25;45;90;200;1000;11.002
35.2973072;33.77081061;3464.823;3.0603;25;45;90;200;1000;10.858
35.30187497;33.77898105;3464.823;3.0767;25;45;90;200;1000;10.499
35.3064436;33.78715131;3464.823;2.4343;25;45;90;200;1000;10.007
35.3110131;33.79532139;3464.823;2.2538;25;45;90;200;1000;9.719
35.31558347;33.80349129;3464.823;1.6381;25;45;90;200;1000;9.574
35.32015471;33.81166101;3464.823;1.6224;25;45;90;200;1000;9.37
35.32472681;33.81983055;3464.823;1.5919;25;45;90;200;1000;9.21
35.32929979;33.82799991;3464.823;0.44627;25;45;90;200;1000;8.991
35.33387365;33.83616909;3464.823;0.35374;25;45;90;200;1000;8.76
35.33844837;33.84433809;3464.823;1.7223;25;45;90;200;1000;8.472
35.34302396;33.85250691;3464.823;2.6149;25;45;90;200;1000;8.168
35.34760043;33.86067555;3464.823;3.9118;25;45;90;200;1000;7.903
35.35217777;33.868844;3464.823;3.4715;25;45;90;200;1000;7.654
35.35675598;33.87701228;3464.823;1.9781;25;45;90;200;1000;7.314
35.36133506;33.88518038;3464.823;0.73606;25;45;90;200;1000;6.931
35.36591502;33.89334829;3464.823;1.3809;25;45;90;200;1000;6.58
35.37049586;33.90151603;3464.823;1.8649;25;45;90;200;1000;6.374
35.37507757;33.90968358;3464.823;1.1325;25;45;90;200;1000;6.116
35.37966015;33.91785095;3464.823;1.0903;25;45;90;200;1000;5.748
35.38424361;33.92601814;3464.823;1.2009;25;45;90;200;1000;5.49
35.38882794;33.93418515;3464.823;0.79781;25;45;90;200;1000;5.319
35.39341315;33.94235198;3464.823;0.27115;25;45;90;200;1000;4.92
35.39799924;33.95051863;3464.823;0.50871;25;45;90;200;1000;4.659
35.40258621;33.9586851;3464.823;0;25;45;90;200;1000;4.429
35.40717405;33.96685138;3464.823;1.7838;25;45;90;200;1000;4.178
35.41176277;33.97501748;3464.823;3.8156;25;45;90;200;1000;4.009
35.41635237;33.9831834;3464.823;5.4443;25;45;90;200;1000;3.72
35.42094285;33.99134914;3464.823;5.1423;25;45;90;200;1000;3.405
35.42553421;33.9995147;3464.823;4.1094;25;45;90;200;1000;3.123
35.43012645;34.00768007;3464.823;2.942;25;45;90;200;1000;2.879
35.43471957;34.01584527;3464.823;2.4792;25;45;90;200;1000;2.623
35.43931357;34.02401028;3464.823;1.3605;25;45;90;200;1000;2.395
35.44390844;34.03217511;3464.823;1.7874;25;45;90;200;1000;2.248
35.44850421;34.04033975;3464.823;1.3896;25;45;90;200;1000;2.114
35.45310085;34.04850421;3464.823;0.45975;25;45;90;200;1000;1.95
35.45769837;34.0566685;3464.823;0.72891;25;45;90;200;1000;1.732
35.46229678;34.06483259;3464.823;1.5202;25;45;90;200;1000;1.575
35.46689607;34.07299651;3464.823;1.9254;25;45;90;200;1000;1.407
35.47149625;34.08116024;3464.823;4.4188;25;45;90;200;1000;1.339
35.47609731;34.08932379;3464.823;4.1042;25;45;90;200;1000;1.498
35.48069925;34.09748716;3464.823;3.463;25;45;90;200;1000;1.577
35.48530208;34.10565034;3464.823;3.4958;25;45;90;200;1000;1.793
35.48990579;34.11381334;3464.823;3.6469;25;45;90;200;1000;2.073
35.49451039;34.12197616;3464.823;2.8291;25;45;90;200;1000;2.288
35.49911587;34.13013879;3464.823;0.72482;25;45;90;200;1000;2.555
35.50372225;34.13830124;3464.823;1.7039;25;45;90;200;1000;2.901
35.5083295;34.14646351;3464.823;3.1599;25;45;90;200;1000;3.198
35.51293765;34.1546256;3464.823;3.1114;25;45;90;200;1000;3.622
35.51754668;34.16278749;3464.823;3.9768;25;45;90;200;1000;3.889
35.5221566;34.17094921;3464.823;2.8656;25;45;90;200;1000;4.065
35.52676741;34.17911074;3464.823;2.9369;25;45;90;200;1000;4.247
35.53137911;34.18727209;3464.823;2.2484;25;45;90;200;1000;4.416
35.5359917;34.19543326;3464.823;0.24083;25;45;90;200;1000;4.651
35.54060518;34.20359424;3464.823;0.67032;25;45;90;200;1000;4.903
35.54521955;34.21175503;3464.823;0.59952;25;45;90;200;1000;5.148
35.54983481;34.21991564;3464.823;0.16374;25;45;90;200;1000;5.409
35.55445096;34.22807607;3464.823;1.1165;25;45;90;200;1000;5.677
35.559068;34.23623631;3464.823;1.7693;25;45;90;200;1000;5.982
35.56368594;34.24439637;3464.823;1.7602;25;45;90;200;1000;6.252
35.56830476;34.25255625;3464.823;1.1306;25;45;90;200;1000;6.498
35.57292448;34.26071593;3464.823;0.90614;25;45;90;200;1000;6.701
35.5775451;34.26887544;3464.823;2.834;25;45;90;200;1000;6.932
35.5821666;34.27703476;3464.823;2.9292;25;45;90;200;1000;7.213
35.58678901;34.28519389;3464.823;3.205;25;45;90;200;1000;7.444
35.5914123;34.29335284;3464.823;1.6087;25;45;90;200;1000;7.678
35.59603649;34.30151161;3464.823;0.44627;25;45;90;200;1000;7.912
35.60066158;34.30967018;3464.823;1.5191;25;45;90;200;1000;8.122
35.60528756;34.31782858;3464.823;1.5307;25;45;90;200;1000;8.326
35.60991444;34.32598679;3464.823;0.15224;25;45;90;200;1000;8.57
35.61454221;34.33414481;3464.823;1.3667;25;45;90;200;1000;8.808
35.61917088;34.34230264;3464.823;2.3105;25;45;90;200;1000;9.059
35.62380045;34.3504603;3464.823;2.6792;25;45;90;200;1000;9.291
35.62843092;34.35861776;3464.823;1.555;25;45;90;200;1000;9.547
35.63306229;34.36677504;3464.823;0;25;45;90;200;1000;9.752
35.63769455;34.37493213;3464.823;0.26164;25;45;90;200;1000;9.964
35.64232772;34.38308904;3464.823;0.75914;25;45;90;200;1000;10.184
35.64696178;34.39124576;3464.823;1.6127;25;45;90;200;1000;10.438
35.65159674;34.3994023;3464.823;1.7319;25;45;90;200;1000;10.692
35.65623261;34.40755865;3464.823;0.13823;25;45;90;200;1000;10.904
35.66086937;34.41571481;3464.823;0;25;45;90;200;1000;11.17
35.66550704;34.42387079;3464.823;0;25;45;90;200;1000;11.49
35.67014561;34.43202658;3464.823;0;25;45;90;200;1000;11.759
35.67478508;34.44018218;3464.823;0;25;45;90;200;1000;12.12
35.67942546;34.4483376;3464.823;0;25;45;90;200;1000;12.42
35.68406673;34.45649283;3464.823;0;25;45;90;200;1000;12.686
35.68870891;34.46464787;3464.823;0;25;45;90;200;1000;12.946
35.693352;34.47280272;3464.823;0;25;45;90;200;1000;13.211
35.69799599;34.48095739;3464.823;0;25;45;90;200;1000;13.383
35.70264088;34.48911187;3464.823;0;25;45;90;200;1000;13.617
35.70728668;34.49726617;3464.823;0;25;45;90;200;1000;13.84
35.71193339;34.50542027;3464.823;0;25;45;90;200;1000;14.092
35.716581;34.51357419;3464.823;0;25;45;90;200;1000;14.349
35.72122951;34.52172792;3464.823;0;25;45;90;200;1000;14.624
35.72587894;34.52988147;3464.823;0;25;45;90;200;1000;14.894
35.73052927;34.53803483;3464.823;0;25;45;90;200;1000;15.128
35.73518051;34.54618799;3464.823;0;25;45;90;200;1000;15.389
35.73983266;34.55434097;3464.823;0;25;45;90;200;1000;15.663
35.74448572;34.56249377;3464.823;0;25;45;90;200;1000;15.957
35.28955746;33.75392996;3606.245;0;25;45;90;200;1000;11.049
35.29412361;33.76210076;3606.245;0.84487;25;45;90;200;1000;10.928
35.29869064;33.77027138;3606.245;2.9585;25;45;90;200;1000;10.747
35.30325853;33.77844182;3606.245;3.0115;25;45;90;200;1000;10.481
35.3078273;33.78661208;3606.245;2.6848;25;45;90;200;1000;9.97
35.31239693;33.79478216;3606.245;2.4456;25;45;90;200;1000;9.652
35.31696743;33.80295206;3606.245;1.885;25;45;90;200;1000;9.487
35.3215388;33.81112178;3606.245;2.0492;25;45;90;200;1000;9.27
35.32611104;33.81929132;3606.245;1.7345;25;45;90;200;1000;9.141
35.33068415;33.82746068;3606.245;0.71511;25;45;90;200;1000;8.931
35.33525813;33.83562986;3606.245;0.32658;25;45;90;200;1000;8.731
35.33983299;33.84379886;3606.245;1.1928;25;45;90;200;1000;8.465
35.34440871;33.85196768;3606.245;2.1683;25;45;90;200;1000;8.145
35.34898531;33.86013632;3606.245;3.5751;25;45;90;200;1000;7.833
35.35356278;33.86830478;3606.245;3.1629;25;45;90;200;1000;7.559
35.35814113;33.87647306;3606.245;2.3166;25;45;90;200;1000;7.264
35.36272034;33.88464116;3606.245;0.99219;25;45;90;200;1000;6.908
35.36730044;33.89280907;3606.245;1.0093;25;45;90;200;1000;6.54
35.3718814;33.90097681;3606.245;1.6081;25;45;90;200;1000;6.321
35.37646324;33.90914436;3606.245;0.8972;25;45;90;200;1000;6.088
35.38104596;33.91731174;3606.245;0.70968;25;45;90;200;1000;5.731
35.38562955;33.92547893;3606.245;1.1403;25;45;90;200;1000;5.434
35.39021402;33.93364594;3606.245;0.8345;25;45;90;200;1000;5.155
35.39479936;33.94181277;3606.245;0.52484;25;45;90;200;1000;4.892
35.39938558;33.94997942;3606.245;0.328;25;45;90;200;1000;4.593
35.40397268;33.95814588;3606.245;0.12844;25;45;90;200;1000;4.377
35.40856065;33.96631217;3606.245;2.0878;25;45;90;200;1000;4.12
35.41314951;33.97447827;3606.245;4.4019;25;45;90;200;1000;3.917
35.41773924;33.98264419;3606.245;5.7391;25;45;90;200;1000;3.661
35.42232985;33.99080993;3606.245;5.6207;25;45;90;200;1000;3.353
35.42692134;33.99897549;3606.245;4.592;25;45;90;200;1000;3.094
35.43151371;34.00714086;3606.245;3.0144;25;45;90;200;1000;2.852
35.43610696;34.01530606;3606.245;2.7522;25;45;90;200;1000;2.574
35.4407011;34.02347107;3606.245;1.7579;25;45;90;200;1000;2.337
35.44529611;34.0316359;3606.245;1.4338;25;45;90;200;1000;2.183
35.449892;34.03980054;3606.245;1.2827;25;45;90;200;1000;2.027
35.45448878;34.04796501;3606.245;0.74329;25;45;90;200;1000;1.834
35.45908644;34.05612929;3606.245;0.4366;25;45;90;200;1000;1.646
35.46368498;34.06429339;3606.245;1.1059;25;45;90;200;1000;1.503
35.4682844;34.0724573;3606.245;1.905;25;45;90;200;1000;1.355
35.47288471;34.08062104;3606.245;4.5045;25;45;90;200;1000;1.274
35.4774859;34.08878459;3606.245;3.9634;25;45;90;200;1000;1.39
35.48208798;34.09694795;3606.245;3.751;25;45;90;200;1000;1.508
35.48669094;34.10511114;3606.245;3.2942;25;45;90;200;1000;1.708
35.49129479;34.11327414;3606.245;3.574;25;45;90;200;1000;2.005
35.49589952;34.12143696;3606.245;2.9185;25;45;90;200;1000;2.229
35.50050514;34.12959959;3606.245;0.98147;25;45;90;200;1000;2.512
35.50511164;34.13776204;3606.245;1.3944;25;45;90;200;1000;2.857
35.50971903;34.14592431;3606.245;2.4227;25;45;90;200;1000;3.172
35.51432731;34.15408639;3606.245;3.0463;25;45;90;200;1000;3.539
35.51893648;34.1622483;3606.245;4.0564;25;45;90;200;1000;3.773
35.52354653;34.17041001;3606.245;3.3957;25;45;90;200;1000;3.97
35.52815748;34.17857154;3606.245;3.1429;25;45;90;200;1000;4.179
35.53276931;34.18673289;3606.245;2.3943;25;45;90;200;1000;4.381
35.53738203;34.19489406;3606.245;0.40098;25;45;90;200;1000;4.621
35.54199565;34.20305504;3606.245;0.51497;25;45;90;200;1000;4.871
35.54661015;34.21121584;3606.245;0.1608;25;45;90;200;1000;5.126
35.55122554;34.21937645;3606.245;0;25;45;90;200;1000;5.399
35.55584183;34.22753688;3606.245;1.7692;25;45;90;200;1000;5.672
35.560459;34.23569712;3606.245;1.6455;25;45;90;200;1000;5.962
35.56507707;34.24385718;3606.245;1.6381;25;45;90;200;1000;6.228
35.56969603;34.25201705;3606.245;0.9632;25;45;90;200;1000;6.461
35.57431589;34.26017674;3606.245;0.96823;25;45;90;200;1000;6.678
35.57893664;34.26833625;3606.245;2.4871;25;45;90;200;1000;6.912
35.58355828;34.27649557;3606.245;3.05;25;45;90;200;1000;7.194
35.58818081;34.2846547;3606.245;3.1921;25;45;90;200;1000;7.43
35.59280424;34.29281365;3606.245;1.3531;25;45;90;200;1000;7.668
35.59742857;34.30097242;3606.245;0.54689;25;45;90;200;1000;7.909
35.60205379;34.30913099;3606.245;2.2497;25;45;90;200;1000;8.128
35.6066799;34.31728939;3606.245;2.019;25;45;90;200;1000;8.334
35.61130692;34.3254476;3606.245;0.22286;25;45;90;200;1000;8.585
35.61593483;34.33360562;3606.245;1.4173;25;45;90;200;1000;8.822
35.62056363;34.34176346;3606.245;1.6841;25;45;90;200;1000;9.083
35.62519334;34.34992111;3606.245;2.9188;25;45;90;200;1000;9.305
35.62982394;34.35807858;3606.245;1.7756;25;45;90;200;1000;9.562
35.63445544;34.36623586;3606.245;0.19993;25;45;90;200;1000;9.775
35.63908784;34.37439295;3606.245;0.27216;25;45;90;200;1000;9.979
35.64372114;34.38254986;3606.245;0.71236;25;45;90;200;1000;10.216
35.64835534;34.39070658;3606.245;1.5307;25;45;90;200;1000;10.458
35.65299044;34.39886312;3606.245;1.4398;25;45;90;200;1000;10.704
35.65762644;34.40701947;3606.245;0;25;45;90;200;1000;10.934
